label,isCode,wordsLen,ZeroLen,OneLen,TotalWordsSize,TotalDiffRatio,TotalDistancedeLevenshtein,TotalSimilarityendstart,isLongueurFixe,kraftMcMilanSatisfied,WordsWithSameSizeLen
"['00', '111011', '00000']",0,3,8,5,13,1.0032467532467533,13,8,0,1,0
"['00', '0001', '01011', '001001', '011000', '0', '01', '01110']",0,8,19,12,31,14.991486291486291,80,89,0,0,6
"['00', '0111000', '1100', '0', '11']",0,5,9,7,16,4.266161616161616,31,27,0,0,2
"['0000', '11111', '1', '110', '11010']",0,5,7,11,18,3.746825396825397,32,25,0,1,2
"['1100100', '1100', '0010', '1', '11101', '0', '1101110', '11', '0101010']",0,9,17,21,38,16.6007215007215,126,92,0,0,7
"['0000', '0001', '100', '1', '110', '11', '000001', '0111', '0011101', '01110']",0,10,21,18,39,21.71081696081696,134,122,0,0,5
"['110010', '101', '10', '1', '0110000', '0100', '010']",0,7,15,11,26,12.338566988566988,60,48,0,0,2
"['0010', '110000', '0', '10111', '11', '1000', '0110111']",0,7,14,15,29,9.458075258075258,73,55,0,1,2
"['010', '111000', '0010', '11', '1000', '101000']",0,6,15,10,25,8.78968253968254,40,45,0,1,4
"['0001', '1101', '10', '1101101', '11011', '0', '1001', '01']",0,8,12,17,29,15.966594516594515,74,86,0,0,5
"['100', '001001', '11011', '11', '0', '1110', '00001']",0,7,13,13,26,9.294083694083694,63,53,0,0,2
"['000100', '1100', '0001100', '1010', '10', '1', '0', '111101', '01']",0,9,18,15,33,17.77242202242202,116,86,0,0,8
"['11000', '00', '1101011', '110', '1010101', '101000']",0,6,15,15,30,9.038944388944389,46,46,0,1,2
"['111111', '011111', '000', '0010', '011110', '110', '11011', '100100', '011']",0,9,16,26,42,18.946969696969695,109,112,0,1,7
"['01110', '000010', '1111110', '000', '0110', '1', '0', '1110000', '11110', '10000']",0,10,23,21,44,20.83130203130203,159,151,0,0,7
"['0111111', '1100', '1', '01111', '0100100', '0', '00011', '0100', '000011', '010']",0,10,22,21,43,20.765595515595514,156,141,0,0,8
"['0000', '011111', '100', '1100', '0', '010001', '001', '010']",0,8,18,12,30,14.496825396825397,81,79,0,0,7
"['011010', '1101', '1', '11110', '0111', '01', '001111']",0,7,9,19,28,12.013203463203464,60,56,0,1,4
"['10', '1', '01111', '110', '010011', '0', '11', '011']",0,8,8,15,23,13.968470418470417,69,74,0,0,6
"['1110010', '111001', '100000', '1', '100100', '011']",0,6,15,14,29,7.425946275946276,55,42,0,1,3
"['00', '0010101', '0', '0100', '1001', '01']",0,6,13,7,20,8.461616161616162,41,39,0,0,4
"['0011111', '1', '110', '0', '001101', '11010']",0,6,9,14,23,6.384598734598734,54,36,0,0,2
"['00', '0', '010']",0,3,5,1,6,1.9666666666666668,4,12,0,1,0
"['0000', '101', '000', '111001', '0010', '1', '101110', '001', '010', '0010001']",0,10,24,16,40,24.205205905205904,130,126,0,0,8
"['1011100', '0001', '10', '0110', '110', '11', '01010', '0100', '01', '0111010']",0,10,20,20,40,26.07914862914863,122,127,0,0,8
"['00', '0101101', '10', '0110', '01010', '0100', '011', '010', '101011']",0,9,19,17,36,23.953429903429903,85,117,0,1,6
"['00', '111', '0110', '0', '001', '010', '0111010', '00100']",0,8,16,12,28,14.676479076479076,75,91,0,0,3
"['0111110', '0111000', '0001', '1010', '0000110', '100101', '11', '10101', '01', '1101001']",0,10,25,26,51,25.23207903207903,157,119,0,1,8
"['111111', '10110', '000', '0010', '1', '0', '10111', '01010', '01001', '10011']",0,10,18,22,40,20.565079365079367,138,102,0,0,7
"['011010', '1110111', '000111', '101001', '1111', '11', '0011001']",0,7,14,24,38,12.853557553557554,72,77,0,1,5
"['010', '101', '1', '11', '10101', '01']",0,6,6,10,16,9.276190476190477,28,41,0,0,4
"['010110', '110000', '0', '11', '10100']",0,5,11,9,20,4.43073593073593,34,21,0,1,2
"['1001101', '111', '000', '10010', '11']",0,5,9,11,20,5.099206349206349,30,27,0,1,2
"['111', '1', '0', '00000', '1010000', '00111']",0,6,13,9,22,4.55,57,39,0,0,4
"['00', '100', '10', '1', '110011', '01']",0,6,8,8,16,7.785714285714286,34,31,0,0,3
"['011111', '10110', '0000110', '1', '0', '11', '0100', '001', '01', '01110']",0,10,17,19,36,21.65980685980686,138,109,0,0,6
"['0010', '1', '110', '1110', '0', '00011', '00101', '0000100']",0,8,18,12,30,13.43059163059163,88,75,0,0,6
"['10', '1', '0', '11', '010010', '01']",0,6,7,7,14,6.904761904761904,34,28,0,0,5
"['00', '0011', '0011011', '10', '1101101', '1110', '111101', '0101']",0,8,14,22,36,15.492529692529692,88,81,0,1,7
"['1010111', '0011', '101', '0001101', '000', '011010', '1', '001100', '010', '01110']",0,10,23,22,45,25.635536685536685,139,116,0,0,7
"['0011', '100', '101010', '1', '110111', '0', '010', '0011101']",0,8,14,17,31,13.145465645465645,96,62,0,0,6
"['010101', '1100', '1111100', '010011', '0', '01010', '001', '01']",0,8,17,17,34,14.717665667665667,93,80,0,0,2
"['01101', '0001', '101', '000000', '0', '011101', '010', '10011']",0,8,19,14,33,14.423881673881674,85,71,0,1,6
"['011111', '111', '1', '0', '1011101', '10001', '01']",0,7,8,17,25,9.053502053502053,71,55,0,0,2
"['1010', '10', '0', '0101', '01110']",0,5,8,8,16,5.565873015873016,24,27,0,1,2
"['0000', '1110010', '1111111', '10', '0', '010000', '111010']",0,7,16,17,33,9.012670662670663,85,63,0,1,4
"['111111', '101', '10', '110', '0', '00011']",0,6,7,13,20,7.054906204906205,47,35,0,0,2
"['100', '111', '0100111', '10', '110', '10101', '0100']",0,7,12,15,27,12.724098124098123,51,56,0,1,3
"['00010', '1', '01011', '0', '1001100', '10001']",0,6,14,10,24,6.3,54,29,0,0,5
"['00', '01100', '1011011', '1', '010011', '001011', '11011', '101110', '1001', '01']",0,10,19,25,44,24.889971139971138,140,121,0,0,7
"['110010', '111', '0', '10001', '01']",0,5,8,9,17,4.651082251082251,30,21,0,1,0
"['110001', '101', '111110', '000', '00010', '1', '1001100', '010']",0,8,18,16,34,13.798662448662448,95,64,0,1,5
"['00', '0000', '1000000', '10', '1', '11', '10111', '0100001', '01110']",0,9,21,14,35,15.389466089466088,127,85,0,0,7
"['010101', '100110', '10', '11111', '1', '0110110']",0,6,10,17,27,7.178626928626929,56,35,0,1,2
"['1000101', '110', '110110', '11001']",0,4,9,12,21,3.825990675990676,17,23,0,1,0
"['100111', '111', '0100111', '0', '1101110', '101111', '1000', '011']",0,8,13,24,37,15.145487845487846,91,93,0,1,6
"['00', '011010', '0010', '1111111', '111', '1', '1110', '11', '0111', '100010']",0,10,14,25,39,21.4022755022755,142,136,0,0,7
"['00', '100', '1111100', '1000101', '0000101', '110', '1111', '11', '010']",0,9,18,20,38,17.883982683982683,120,103,0,1,8
"['1', '011', '1000100', '10']",0,4,7,6,13,2.661111111111111,21,13,0,1,0
"['00', '10', '1', '0', '10111', '00000', '1000', '01']",0,8,14,8,22,12.182539682539682,72,65,0,0,7
"['000100', '10', '11011', '0', '10001', '00100']",0,6,15,9,24,7.766666666666667,48,34,0,1,3
"['1', '0', '000']",0,3,4,1,5,0.5,6,4,0,0,2
"['100', '1000011', '10', '1', '1000110', '11110']",0,6,12,13,25,7.817460317460317,54,47,0,1,2
"['0101000', '100', '10110', '10', '1', '0110011', '11', '00000', '1011']",0,9,19,17,36,17.81075036075036,117,91,0,0,6
"['100', '110100', '111', '000', '1', '10111', '0100001', '0010001']",0,8,19,16,35,13.230192030192029,98,77,0,1,5
"['100', '101', '1', '0011111', '1111001']",0,5,7,14,21,4.880952380952381,40,32,0,1,4
"['0010010', '11001', '01011', '010100', '11', '0111', '1000']",0,7,17,16,33,12.211582861582862,61,55,0,1,4
"['00', '1', '01011', '11', '011101', '0110110']",0,6,9,14,23,6.897297147297147,51,32,0,0,2
"['111100', '111', '0', '011', '00111']",0,5,6,12,18,4.942279942279942,30,33,0,1,2
"['0110101', '0', '0111', '0101', '01']",0,5,8,10,18,5.698989898989899,29,32,0,1,2
"['00', '111000', '000', '10', '1', '0', '11', '111101', '0001000', '10100']",0,10,20,15,35,18.76961371961372,146,125,0,0,7
"['0110101', '00111', '1', '00000', '0110000', '01001', '001', '010', '0000000', '11010']",0,10,31,17,48,22.48095238095238,155,150,0,1,9
"['11000', '00', '1000000', '1', '110111', '010010', '01001', '01']",0,8,20,14,34,12.988444888444889,98,68,0,0,6
"['00', '011001', '1100', '101100', '0110', '01111', '1', '1110', '0', '111101']",0,10,16,23,39,23.27777777777778,129,113,0,0,8
"['00', '000', '1000101', '110111', '11', '00011', '00000', '0']",0,8,19,12,31,12.287101787101786,94,84,0,0,4
"['1111', '001', '111']",0,3,2,8,10,1.476190476190476,6,16,0,1,2
"['11000', '010', '01100', '101', '10', '1', '01']",0,7,11,10,21,12.416666666666666,48,45,0,0,6
"['1100', '10010', '1', '101001', '110', '01', '00100']",0,7,14,12,26,11.584704184704185,56,48,0,0,2
"['100', '10110', '0', '0110000', '0001010', '01']",0,6,16,9,25,7.715079365079365,55,43,0,1,2
"['011100', '101100', '1', '11', '0']",0,5,7,9,16,3.642857142857143,34,19,0,0,4
"['00', '1000', '010', '10']",0,4,8,3,11,4.004761904761905,9,18,0,1,2
"['011100', '100', '10', '1', '01011', '010100', '1010101', '100000', '010']",0,9,22,17,39,20.42049062049062,113,95,0,0,5
"['00', '000100', '1001001', '000', '011010', '10', '01000', '001']",0,8,24,10,34,16.483533133533133,81,101,0,1,6
"['00', '1011110', '101010', '111100', '1', '01111', '0111', '1011', '0111010', '10000']",0,10,19,28,47,23.742629592629594,146,125,0,1,8
"['101', '000', '1', '011110', '1111', '11', '0100', '001110', '001']",0,9,14,18,32,17.27063492063492,98,83,0,0,7
"['110010', '10', '00010', '110', '1110', '10101', '00011', '10001', '0101100']",0,9,22,20,42,21.715961815961816,100,97,0,1,4
"['011001', '000', '10', '1', '111011', '1000', '11100', '0011101', '00100']",0,9,20,19,39,18.796758796758798,113,97,0,0,4
"['0101000', '01101', '011100', '1101', '1', '1110', '0', '0100001', '01001', '1010010']",0,10,25,22,47,23.255627705627706,151,113,0,0,9
"['1111010', '1110100', '1000100', '1', '0', '0101']",0,6,13,14,27,6.079220779220779,63,33,0,0,5
"['00', '1011001', '0', '110011', '000001', '0101', '010001', '10100']",0,8,22,15,37,15.507165057165057,89,71,0,1,3
"['111110', '10010', '0', '101110', '01']",0,5,8,12,20,4.817099567099567,33,26,0,1,2
"['1010001', '100', '0001', '10', '1', '11', '110011', '0100', '0101', '10100']",0,10,20,18,38,25.53063048063048,120,124,0,0,5
"['000', '100110', '001', '0']",0,4,9,4,13,3.2857142857142856,16,16,0,1,2
"['1110011', '101', '101100', '1', '10001', '0101010', '0101']",0,7,15,18,33,12.020929070929071,71,57,0,1,2
"['010', '10', '0011010', '0', '0100', '01']",0,6,12,7,19,8.808152958152958,39,51,0,0,2
"['0110010', '110001', '0100110', '1', '110', '0', '11', '0111011']",0,8,15,19,34,12.541391941391941,105,68,0,0,5
"['000', '001', '1111', '0', '010000', '0111100', '111010', '001110', '0101', '0110111']",0,10,23,24,47,22.46926406926407,153,137,0,1,9
"['110101', '111', '0010', '1010', '1', '001001', '00001', '011']",0,8,16,16,32,14.58051948051948,77,72,0,1,6
"['001000', '1', '1111', '01001', '10000']",0,5,12,9,21,4.273593073593074,35,21,0,1,2
"['1111101', '110001', '1100', '0000011', '011', '10', '1', '110', '1000111', '001']",0,10,19,24,43,23.207720057720056,160,138,0,0,6
"['0011000', '000', '000111', '11', '00001', '10000']",0,6,19,9,28,8.137318237318237,49,64,0,1,2
"['0111110', '11001', '100', '1100', '001000', '100101', '0111', '011', '1010100']",0,9,22,23,45,21.73924408924409,112,100,0,1,8
"['01100', '00010', '0110', '1', '0', '010']",0,6,12,7,19,7.6460317460317455,38,50,0,0,4
"['000100', '01100', '10000', '11101', '0', '0010111', '010', '01110']",0,8,21,16,37,14.714735264735264,91,84,0,1,4
"['1011111', '111', '111001', '1', '0', '111101']",0,6,5,19,24,6.294139194139194,54,60,0,0,4
"['10011', '110001', '111', '1', '0110', '101011']",0,6,9,16,25,7.823665223665223,45,51,0,1,2
"['01101', '100', '111', '000', '0011110', '110', '110111', '101110', '0', '01000']",0,10,19,23,42,23.3974580974581,139,119,0,0,8
"['0011', '1011011', '000', '10', '000111', '1', '0', '11', '000010']",0,9,17,15,32,15.071706071706071,118,92,0,0,6
"['10001', '0', '01', '1']",0,4,5,4,9,2.571428571428571,14,11,0,0,2
"['0111000', '10', '0110', '1', '0111', '011', '01', '00100']",0,8,14,14,28,16.078354978354977,74,77,0,0,4
"['1101', '1', '1111', '11', '1110']",0,5,2,13,15,6.116666666666666,20,47,0,1,3
"['0110101', '0001', '101', '001', '000', '110', '0001000', '011']",0,8,20,13,33,15.338528138528138,80,87,0,1,7
"['00', '01100', '10', '1', '001011', '00011', '1000']",0,7,15,10,25,10.658441558441558,62,58,0,0,4
"['011111', '1100', '0011001', '1', '1011001', '10111', '110011', '1001', '0101', '100010']",0,10,21,29,50,26.307215007215007,139,147,0,1,8
"['00', '0', '0100001', '111']",0,4,8,5,13,1.761111111111111,23,10,0,1,0
"['001', '1010', '1', '11', '1111001', '011', '00100']",0,7,11,14,25,11.018470418470418,61,52,0,0,2
"['00', '111111', '001010', '1', '1110110', '0', '00001', '00101', '0110011']",0,9,19,21,40,14.675702075702075,137,89,0,0,8
"['1001001', '10', '01011', '1', '110', '1010011', '11', '0100010', '101011']",0,9,18,22,40,19.925513375513376,120,114,0,0,5
"['0', '010000', '0000001', '0001000', '0010001']",0,5,23,5,28,5.475274725274725,34,44,0,1,3
"['0000', '010101', '1100', '000000', '000110', '11', '1010011', '0', '011']",0,9,24,15,39,17.401348651348652,123,106,0,0,5
"['0011', '0001', '01100', '0', '011', '01', '1010010']",0,7,15,11,26,12.278282828282828,58,54,0,0,2
"['00', '1111000', '0000', '0001001']",0,4,14,6,20,3.2568542568542567,23,32,0,1,2
"['0001', '0', '001100', '0100001']",0,4,13,5,18,2.7245254745254748,24,19,0,1,0
"['00', '10', '1', '01111', '11011', '010111', '11', '1110', '11110', '100000']",0,10,14,24,38,21.186075036075035,138,132,0,0,8
"['100', '100100', '101']",0,3,7,5,12,2.0,7,12,0,1,2
"['1', '10110', '0101', '010']",0,4,6,7,13,3.257142857142857,15,13,0,1,0
"['100', '110', '001', '0']",0,4,6,4,10,3.1666666666666665,12,13,0,1,3
"['10', '01001', '0001111', '0100100', '1010011', '1011101', '1000010', '1000', '01', '11010']",0,10,28,25,53,25.794083694083692,160,121,0,1,9
"['00', '11001', '110010', '000', '1', '110', '0', '01001']",0,8,15,11,26,13.267316017316016,74,68,0,0,6
"['011100', '101', '10', '1', '00000']",0,5,10,7,17,4.096176046176046,33,19,0,1,0
"['0011', '01100', '1011111', '0010', '0010000', '1', '01011', '0', '10111', '001101']",0,10,22,23,45,22.565884115884117,152,119,0,0,9
"['00', '1111010', '1100', '1101', '10', '1', '0', '0101', '100010']",0,9,15,16,31,17.942368742368743,104,81,0,0,7
"['0110010', '011011', '111', '0', '011', '11010']",0,6,10,15,25,8.148884448884449,46,47,0,1,2
"['1', '01', '11', '0111010']",0,4,4,8,12,2.9722222222222223,19,11,0,0,2
"['00', '0001', '101', '111100', '1000101', '11', '000011']",0,7,16,14,30,10.64058164058164,72,62,0,1,4
"['0110101', '1101', '1', '1111011', '11', '010001']",0,6,9,18,27,7.753690753690754,55,55,0,1,2
"['100', '101', '10', '1', '001011', '11', '0', '0010110', '011']",0,9,13,15,28,18.62783882783883,96,85,0,0,7
"['011001', '00', '0011', '000', '111', '1110111', '000110', '00001', '011', '11010']",0,10,22,22,44,24.364729714729716,136,139,0,1,7
"['1000', '001', '0', '0000000']",0,4,13,2,15,2.666883116883117,22,21,0,1,0
"['01101', '1010111', '0011100', '1', '01011', '11', '0', '001']",0,8,13,18,31,12.579365079365079,96,62,0,0,6
"['00', '011001', '000', '10010', '101110', '011']",0,6,14,11,25,8.698196248196249,42,40,0,1,4
"['0100111', '10', '1', '11', '01010', '1110000', '111010', '1000', '001111']",0,9,18,22,40,18.244294594294594,132,103,0,0,6
"['0', '11', '110011', '00001', '1001', '01', '0110011']",0,7,13,14,27,10.844216894216894,65,59,0,0,2
"['1', '011010', '0']",0,3,4,4,8,0.5714285714285714,11,4,0,0,2
"['011011', '1', '0', '101111', '0110000', '0101010', '1011', '10100']",0,8,17,20,37,13.582317682317683,103,68,0,0,6
"['1100', '101', '10', '1', '11']",0,5,4,8,12,6.238095238095238,16,29,0,0,2
"['0000', '010110', '0011', '1100', '01001', '100000', '001110', '010', '100010']",0,9,28,16,44,22.016810966810965,97,122,0,1,7
"['0000', '1000011', '000000', '100011', '1', '000111', '010010', '0110111']",0,8,26,17,43,14.22021312021312,97,85,0,1,6
"['000', '1010', '1', '1110', '11', '0']",0,6,7,8,15,5.457142857142857,34,29,0,0,4
"['100', '1100', '1', '01011', '110', '1111', '0', '0100010']",0,8,13,15,28,12.56940836940837,83,67,0,0,6
"['011001', '1101011', '1', '111011', '00011', '0', '0111', '01']",0,8,12,20,32,13.225863025863026,92,79,0,0,4
"['010110', '100', '0001', '1010', '11', '0', '0001010', '0111', '1011', '10000']",0,10,22,18,40,23.66172716172716,127,115,0,0,4
"['001010', '001', '1', '0101111', '1000', '011', '010']",0,7,14,13,27,11.043306693306693,63,51,0,1,3
"['0001', '100', '10', '01001', '01', '1011']",0,6,11,9,20,9.124603174603175,31,39,0,1,4
"['101', '110110', '00011', '1101']",0,4,7,11,18,3.8137085137085136,15,21,0,1,0
"['011001', '00', '000', '1', '110', '11011', '0']",0,7,11,10,21,8.38037518037518,58,45,0,0,4
"['1011110', '0100111', '1111', '0', '0100', '1010000', '1000', '0010001']",0,8,22,19,41,14.037012987012988,105,72,0,1,7
"['011001', '00', '000', '0010', '0', '0110001', '010001', '1011']",0,8,21,12,33,15.556904206904207,83,82,0,0,4
"['1', '0', '1101010']",0,3,4,5,9,0.5,13,4,0,0,2
"['11000', '00110', '0001', '0', '001111', '0100', '001101', '01', '10100']",0,9,22,16,38,19.365656565656565,106,114,0,1,7
"['100001', '1000001', '111', '1', '11011', '1000', '001', '010', '1011', '10011']",0,10,20,21,41,24.658214008214006,124,164,0,0,7
"['10110', '011', '0', '110101', '000011', '0011001']",0,6,14,14,28,7.995437895437895,54,34,0,1,2
"['1010001', '0001', '100', '110100', '1', '11', '0', '0100']",0,8,16,12,28,12.968220668220669,86,68,0,0,4
"['000100', '1011010', '011111', '1', '10001', '11100', '1001110']",0,7,17,20,37,11.005261405261406,75,50,0,1,6
"['110110', '1110101', '0010010', '111', '10', '1']",0,6,10,16,26,7.363980463980464,58,40,0,1,2
"['1100', '1101111', '1', '0', '10001']",0,5,7,11,18,3.6787878787878787,37,23,0,0,2
"['00', '1', '010000', '101000', '00111']",0,5,13,7,20,4.036796536796537,37,28,0,1,2
"['0000', '1011110', '10110', '111', '11100', '110', '010000', '010', '01110']",0,9,20,21,41,20.785347985347986,98,116,0,1,6
"['00', '000010', '10', '1', '11', '0', '0111011', '100100', '1011']",0,9,16,15,31,15.176540126540127,120,82,0,0,7
"['100', '0001110', '101', '110100', '0000110', '10', '1', '01111', '11', '101111']",0,10,18,24,42,23.11248196248196,154,119,0,0,8
"['011001', '00', '1001011', '101', '10', '0100100', '1000', '01', '1011']",0,9,20,17,37,20.599189699189697,108,94,0,0,7
"['0011', '110001', '011010', '110000', '10', '1', '0100101', '111011', '0110011', '1010100']",0,10,25,27,52,24.94107559107559,152,122,0,1,7
"['00', '100111', '1', '110', '0100100', '01010', '00001', '111010']",0,8,19,16,35,12.895249195249194,97,68,0,1,4
"['0000', '1100101', '101', '000', '10', '11', '010000', '1001', '0000000']",0,9,26,12,38,17.966627816627817,116,117,0,1,8
"['00', '0000', '10', '1', '100010', '00101', '00111']",0,7,16,9,25,10.102886002886002,61,56,0,0,4
"['11001', '100', '10', '11', '0110000', '1100001', '001']",0,7,16,13,29,12.144444444444444,64,59,0,1,6
"['100', '0', '1101110', '1']",0,4,5,7,12,2.1,21,10,0,0,2
"['00', '110010', '1100', '100101', '0', '00011', '11100']",0,7,16,13,29,11.626406926406926,65,59,0,1,4
"['010110', '0110', '110', '0', '11110', '1101001']",0,6,11,15,26,8.497635697635697,46,48,0,1,0
"['00110', '100011', '11111', '0', '11', '001101', '1000', '001111']",0,8,15,20,35,13.822222222222223,92,85,0,1,5
"['1100100', '11000', '1', '01011', '010100', '11', '000011', '001', '0110111']",0,9,21,21,42,18.620679320679322,123,111,0,1,6
"['00', '0011', '01011', '1110', '0', '011', '01']",0,7,10,11,21,11.821428571428571,46,58,0,0,4
"['100001', '01100', '1110', '0', '1010000', '11110', '11100', '001111', '10011']",0,9,21,23,44,19.078149628149628,119,101,0,1,6
"['00', '100110', '1111111', '01111', '11', '01010', '1000', '01', '0110110']",0,9,16,24,40,17.426251526251527,123,96,0,1,7
"['101', '10', '1111', '11', '00011', '01']",0,6,6,12,18,8.177777777777777,33,46,0,1,3
"['0101001', '0000', '11001', '0100110', '10', '11101', '10101', '011']",0,8,19,19,38,15.506709956709956,84,70,0,1,5
