label,isCode,wordsLen,ZeroLen,OneLen,WordsWithSameSizeLen,TotalWordsSize,TotalDiffRatio,TotalDistancedeLevenshtein,TotalSimilarityendstart
"['0', '010000', '111100', '110100', '000', '11100']",0,6,16,11,3,27,7.761183261183261,45,61
"['0', '11110', '0011101', '1001010', '00011', '0110', '00', '11101', '1011', '110']",0,10,19,24,7,43,24.184199134199133,138,117
"['0', '001', '1', '11', '00111', '100', '0110', '01011']",0,8,11,13,6,24,13.602380952380953,69,62
"['1', '1000101', '1001', '10110', '10', '0111', '110101']",0,7,12,17,2,29,11.354151404151404,66,68
"['1', '0011', '1110100', '0000', '1110']",0,5,10,10,3,20,3.754545454545455,36,28
"['0', '01', '001', '0111011', '1001', '0110', '00', '0000']",0,8,16,11,5,27,15.293434343434344,73,76
"['0', '1', '101', '0011', '111011', '00']",0,6,7,10,2,17,6.192857142857143,41,31
"['11001', '011', '11', '0011', '100']",0,5,7,10,2,17,6.116666666666666,23,33
"['01', '010', '1011001', '1001010', '11', '0011', '0010100', '101111']",0,8,18,20,5,38,15.951037851037851,94,69
"['01', '010', '1', '1000', '111110', '10']",0,6,8,10,2,18,7.784920634920635,40,33
"['1001110', '0010', '111', '0110', '00', '000', '0000', '0001011', '110']",0,9,22,15,8,37,19.86031746031746,99,129
"['0', '0001001', '111100', '0001', '00', '1010', '100111']",0,7,17,13,4,30,10.615523365523366,75,56
"['11011', '1', '101', '0101010', '001110', '000000']",0,6,15,13,2,28,6.5104229104229105,58,27
"['0', '0001110', '01111', '1000', '00', '01000']",0,6,15,9,2,24,7.174819624819625,51,56
"['0', '01', '010', '1010', '1101', '0000110']",0,6,12,9,2,21,8.482106782106783,43,36
"['0', '0010', '1', '1111', '1110100', '0000', '1011', '1101']",0,8,13,16,7,29,11.10909090909091,86,66
"['1', '001101', '00110', '10011', '10', '1011']",0,6,10,13,2,23,8.92049062049062,41,40
"['1', '10101', '100', '1010', '00', '00010']",0,6,12,8,2,20,8.438888888888888,36,38
"['0', '1000100', '01', '010', '1', '011', '10']",0,7,11,8,6,19,11.022222222222222,52,45
"['0', '0010', '001', '000000', '0100']",0,5,15,3,2,18,5.208730158730159,28,42
"['1', '111', '00011', '1111000', '00', '100000', '000001', '110', '1001011', '0100']",0,10,25,19,6,44,20.5000222000222,161,133
"['1000100', '01', '110010', '00101', '11', '100010', '00', '010101', '000']",0,9,24,15,6,39,20.087129537129538,108,99
"['0', '0011100', '11', '100000', '1110100', '000', '0101001', '1001100', '011110', '0001000']",0,10,32,21,7,53,21.533455433455433,171,150
"['010', '0111001', '1001010', '00111', '101', '01000', '00110', '10', '0101', '0110110']",0,10,25,23,8,48,28.45800865800866,133,133
"['001', '1', '010', '00', '1101010']",0,5,9,7,2,16,4.961111111111111,29,22
"['0', '010', '1', '11', '100', '0110', '1100011', '01000', '0100']",0,9,17,13,6,30,18.336147186147187,98,87
"['0', '1101', '000011', '11']",0,4,6,7,0,13,2.2523809523809524,20,15
"['0', '011', '0111100', '0100010', '11000', '0011', '10110', '00', '010011', '0100']",0,10,25,19,6,44,25.66085581085581,142,153
"['0010', '1', '00101', '111', '00011', '0110', '10010', '1110']",0,8,15,16,6,31,15.892063492063492,68,73
"['0', '001', '100', '10', '11100', '0011100']",0,6,12,9,2,21,8.415873015873016,44,48
"['1', '011', '11', '100010', '1001101', '000', '110']",0,7,12,13,3,25,10.204945054945055,63,50
"['0', '11', '01111', '00', '00010', '1100']",0,6,10,9,4,19,6.06984126984127,43,40
"['1', '111', '00000', '1110001', '10']",0,5,9,9,0,18,3.6468253968253967,38,24
"['010', '11', '011011', '00100', '0110', '000', '0100011', '101111']",0,8,18,18,4,36,15.3013098013098,85,78
"['111', '11', '00', '1000', '100000', '0110010', '00010', '110']",0,8,19,13,4,32,14.006438006438007,84,80
"['0', '010', '1', '00011', '01001', '0110010', '1110']",0,7,14,12,4,26,9.789105339105339,67,51
"['01', '1', '011', '11', '0000000', '00110']",0,6,12,8,2,20,7.0817460317460315,49,31
"['0', '01', '010', '10001', '01111', '111011']",0,6,9,13,2,22,7.497258297258297,46,33
"['0010', '11', '001000', '101', '001010', '10', '010110', '1101']",0,8,18,15,7,33,17.023015873015872,75,73
"['001111', '1', '00000', '00', '100000', '110']",0,6,15,8,2,23,5.7878066378066375,54,48
"['01', '011', '00000', '11', '100', '0010011', '00', '10', '0111', '0000']",0,10,21,13,8,34,21.137806637806637,122,138
"['0', '01', '010', '011', '11', '00100', '1111', '10', '1101']",0,9,11,15,7,26,18.66190476190476,78,84
"['01', '010', '1', '1000101', '101010', '101000', '00', '10']",0,8,17,12,5,29,15.03937728937729,84,68
"['0', '11010', '001111', '1', '000011', '10', '0100100', '1011', '0010010', '0100101']",0,10,25,21,7,46,21.52347652347652,163,110
"['0', '011', '00011', '110100', '1000111', '00', '1101']",0,7,14,14,0,28,10.4992007992008,69,56
"['1100011', '01', '1', '1011100']",0,4,7,10,2,17,2.626984126984127,28,14
"['00', '011', '0000']",0,3,7,2,0,9,1.3523809523809525,7,12
"['0', '1', '11', '0011', '1111000', '10000', '0110110']",0,7,13,14,4,27,8.066233766233767,80,47
"['01', '100', '1', '10']",0,4,4,4,2,8,3.533333333333333,9,13
"['0100000', '1100000', '0110', '00', '11101', '0100001', '00010', '000111']",0,8,28,15,5,43,15.733266733266733,96,97
"['0', '01', '010', '011', '11', '11111', '1000', '1010011', '110']",0,9,12,18,5,30,17.10894660894661,98,93
"['1', '00', '0111', '0111101', '0100']",0,5,8,10,2,18,4.267171717171717,33,25
"['0', '1', '0110', '1011', '1101']",0,5,5,9,5,14,4.65,25,17
"['010', '1', '011', '111', '010001', '0010100', '10']",0,7,13,12,3,25,10.906654456654456,62,45
"['111', '11', '101010', '110100', '0111111']",0,5,7,17,2,24,5.934188034188034,34,37
"['110000', '1000100', '11011', '11', '101', '00', '110']",0,7,14,14,4,28,11.238494838494839,63,64
"['0010110', '1', '111', '11', '1101100', '11111', '0101', '111101']",0,8,10,25,2,35,15.118265068265067,92,104
"['10000', '0101010', '10100', '00', '011110', '000010', '1011', '011010', '101110']",0,9,26,21,6,47,21.586524586524586,99,123
"['0', '1011010', '01', '111010', '101', '00', '111110', '000', '1101', '110']",0,10,16,21,7,37,23.72049617049617,128,114
"['0', '110010', '1', '00011', '0010100', '10', '000']",0,7,16,9,2,25,9.045759795759796,72,54
"['1011010', '0100111', '1', '011', '111', '0000001', '111011', '11101', '001110', '01001']",0,10,21,29,9,50,24.591924741924743,157,137
"['011', '1111110', '11']",0,3,2,10,0,12,1.6444444444444444,11,11
"['0010001', '010001', '1', '1100001', '000', '0001000']",0,6,22,9,3,31,8.106776556776557,56,49
"['01', '1', '010011', '10', '10011', '1101', '110', '101110']",0,8,11,18,4,29,15.752236652236652,77,81
"['1001', '1', '000', '11111']",0,4,5,8,0,13,1.7492063492063492,20,12
"['1', '11', '0001', '100', '000', '1011', '0101', '1100', '0100']",0,9,16,13,7,29,18.935714285714287,76,96
"['001', '1', '11', '000', '00010', '110']",0,6,10,7,3,17,6.819047619047619,35,36
"['01', '111', '11', '100', '0110', '1001101', '00', '111000', '0000110']",0,9,18,18,7,36,18.371944721944722,115,93
"['01', '0001', '10', '000', '11111']",0,5,8,8,2,16,3.9507936507936505,29,23
"['0', '001', '1101011', '000', '0100']",0,5,11,7,2,18,4.8049783549783545,30,25
"['000110', '01101', '110', '011', '000', '0101', '11100', '001011']",0,8,18,17,7,35,17.042929292929294,71,84
"['010', '110', '111', '1100111', '1100']",0,5,7,13,3,20,5.993939393939394,25,38
"['0', '01', '1', '111', '11', '100', '010010', '100000', '110']",0,9,14,13,9,27,16.065079365079363,97,81
"['101', '1101101', '10', '000']",0,4,7,8,2,15,2.977777777777778,19,13
"['0', '01', '1', '100', '01111', '001001']",0,6,9,9,2,18,6.504978354978355,44,31
"['0', '0010', '001', '100001', '11', '0110', '1111110', '00', '10']",0,9,16,15,5,31,17.30884670884671,107,88
"['0', '11010', '01', '1', '110010', '1001010', '00111', '0011', '0100']",0,9,18,17,6,35,18.4996780996781,112,90
"['0', '1', '11', '101', '100', '000', '101110']",0,7,9,10,5,19,8.882539682539683,51,44
"['0', '11010', '1001010', '00000', '10101', '0110', '0111', '000010', '0011100']",0,9,26,18,7,44,19.236469086469086,114,108
"['11001', '01', '001', '00111', '10101', '0000000', '0010101', '00', '001110', '1100']",0,10,27,19,7,46,25.436541236541235,142,147
"['0', '01', '100', '01111', '00']",0,5,7,6,2,13,4.973809523809524,23,25
"['0', '11', '101', '00', '1100']",0,5,6,6,2,12,4.671428571428572,19,20
"['0', '010', '110', '00001', '1111', '001001', '1100']",0,7,14,12,4,26,9.544660894660895,60,52
"['0', '01', '001101', '11', '0001', '111111', '10100', '10', '000000', '110']",0,10,19,18,6,37,18.921933621933622,148,110
"['0', '000110', '100', '100000']",0,4,12,4,2,16,2.849206349206349,22,20
"['001', '1', '00100', '1001', '0110000', '100101', '110']",0,7,17,12,2,29,11.413508713508714,66,51
"['0', '01', '010', '11', '001000', '10001', '00', '000', '110']",0,9,18,9,6,27,18.138383838383838,85,93
"['101100', '1', '011', '0100010', '0001', '00', '111110', '0111', '01100', '0100']",0,10,22,20,5,42,23.359368409368408,137,133
"['0', '01', '1110011', '0010101', '001110', '110']",0,6,12,14,2,26,7.363980463980464,58,35
"['0', '011', '00001', '101', '1010100', '10', '11111', '110101']",0,8,14,18,4,32,13.345060495060494,92,70
"['01', '0001', '100100', '10', '011010']",0,5,12,8,4,20,5.166666666666667,32,25
"['01', '001', '0110111', '00011', '1001', '0000000', '00110', '01001', '110', '001011']",0,10,27,20,7,47,25.835098235098236,138,129
"['0', '0110101', '11110', '1110010', '1', '0000', '110101']",0,7,14,17,4,31,8.469941169941169,80,48
"['1', '111', '1101', '010110', '0100101', '010011', '1110']",0,7,12,19,4,31,11.737307137307138,62,65
"['1', '1110000', '00001', '00000', '11', '101', '01111', '00', '1101']",0,9,18,16,5,34,15.254978354978356,118,107
"['010', '1101111', '00000', '100100', '00', '111110', '10', '0011011', '1100', '0100']",0,10,24,22,8,46,23.6033411033411,149,142
"['0', '001', '1', '11', '100010']",0,5,7,6,2,13,3.8047619047619046,27,18
"['0', '1110010', '111100', '01101', '1', '11', '1100']",0,7,10,16,2,26,9.562592962592962,69,53
"['001', '10111', '100', '00110', '00', '10', '01100']",0,7,14,11,7,25,12.60952380952381,50,62
"['0', '111', '11', '101', '1111110', '00', '10', '0111', '110', '01110']",0,10,10,22,6,32,23.376406926406926,112,122
"['0', '0010', '111', '0001', '000101', '10010']",0,6,14,9,2,23,7.567748917748918,42,37
"['0', '010', '1', '11000', '1100000', '110100', '100010', '0001101', '11101', '0000111']",0,10,27,21,9,48,22.242424242424242,171,124
"['110000', '1', '00101', '011011', '110011', '10', '1100011', '000100', '110']",0,9,21,21,4,42,19.401193251193252,122,112
"['11110', '011', '11', '10110', '010101']",0,5,7,14,2,21,6.250432900432901,26,28
"['0', '0010', '010', '1', '1110000', '1111', '1000010', '110111', '10']",0,9,17,18,6,35,15.9501332001332,127,91
"['0101', '1001', '1', '11']",0,4,4,7,2,11,3.3,13,19
"['110000', '01', '01101', '1000101', '10', '01010', '1011']",0,7,16,15,4,31,12.03019758019758,67,52
"['0100000', '001', '011', '0011', '0001', '10000', '1000', '10', '000']",0,9,25,10,6,35,20.87128427128427,89,127
"['01', '1', '101', '0001', '100011', '0000', '0010010', '101111']",0,8,18,15,4,33,14.189332889332888,90,69
"['0', '1', '100001', '1001010', '11', '011011', '101', '001111', '010010', '10010']",0,10,21,22,6,43,22.725868575868574,154,114
"['0', '01', '010', '1', '00111', '00100', '1100001', '1010111', '00', '0100101']",0,10,22,18,9,40,21.859523809523807,156,105
"['0', '01', '010', '01111', '00', '10']",0,6,8,7,3,15,8.376190476190477,30,40
"['11001', '110010', '001', '1', '001111', '0011', '0001', '001010', '00010', '11100']",0,10,24,21,8,45,26.668903318903318,129,143
"['0', '1', '111', '101010', '101', '1111', '001010', '1100110', '0000', '111001']",0,10,18,23,9,41,20.899589299589298,150,118
"['0', '1', '100', '00', '10', '0000', '0101']",0,7,12,5,6,17,10.276190476190475,41,51
"['0010110', '0', '01', '0011101', '010', '1', '11', '101000', '0001', '110']",0,10,19,17,8,36,21.709102009102008,140,104
"['001', '1', '01010', '1010001', '110']",0,5,10,9,2,19,4.583333333333333,32,21
"['0', '0010', '011', '11', '00011', '11000', '10']",0,7,12,10,4,22,10.688095238095238,55,55
"['1', '111', '11', '1100000', '00', '000', '11111']",0,7,10,13,4,23,6.893650793650794,70,72
"['01', '001', '1100101', '1101', '110']",0,5,8,11,2,19,6.0002886002886004,27,35
"['11011', '1', '11', '1001', '00', '001110', '0100']",0,7,11,13,4,24,9.682756132756133,62,45
"['0010', '001', '011010', '00', '10', '01110', '1101', '1011011', '0111110', '0101001']",0,10,22,25,7,47,26.887201687201685,138,127
"['0', '01', '001', '11', '011010', '1000', '10', '0000', '001001', '0100']",0,10,22,12,8,34,22.863492063492064,117,120
"['101100', '01', '11', '0111', '0100']",0,5,8,10,4,18,5.733333333333333,25,25
"['0', '11110', '1', '111', '10', '101110']",0,6,5,13,2,18,6.868614718614719,41,38
"['01', '1', '111100', '11', '00', '001100', '001001']",0,7,13,12,6,25,9.44047619047619,68,57
"['0', '01', '1001']",0,3,4,3,0,7,1.7333333333333334,6,5
"['0', '010', '1', '00100', '10', '0101', '1101010']",0,7,13,10,2,23,11.0502886002886,59,48
"['1111100', '11110', '001', '1110000', '000011', '100', '0110000', '00', '110111']",0,9,23,23,7,46,18.860739260739262,133,127
"['0', '1000011', '0101100', '000000']",0,4,15,6,2,21,2.1373626373626373,28,14
"['0', '001', '1', '0111001', '0000100', '1100110', '0000', '0001011', '1011111']",0,9,24,20,7,44,15.53116883116883,151,93
"['0', '1101001', '01', '10110', '010110', '000', '0000', '011000']",0,8,21,13,2,34,14.602991452991454,89,90
"['0', '11001', '1', '00001', '0111', '010011']",0,6,11,11,4,22,6.47041847041847,47,34
"['0010', '1', '101', '1000000', '0000', '0001000']",0,6,20,6,4,26,7.105844155844156,52,50
"['11010', '1', '11', '111011', '000', '0111', '1101', '01100']",0,8,11,19,4,30,14.05050505050505,78,80
"['0110101', '0111010', '1', '011', '011011', '011101', '00']",0,7,13,19,4,32,11.468742368742369,69,69
"['0', '010', '1', '00001', '0001', '10', '1100']",0,7,13,7,4,20,10.161904761904761,51,48
"['0', '1', '10101', '1101101', '1010', '00', '1100101', '10', '000']",0,9,16,16,6,32,17.67748917748918,109,85
"['0', '1', '1011110', '01010', '110']",0,5,7,10,2,17,3.933333333333333,34,22
"['0', '1111100', '0110010', '0010', '10', '000', '1101', '110', '1110']",0,9,17,18,7,35,19.660966810966812,107,102
"['0', '0010', '101', '10101', '1010001', '00010', '0101']",0,7,17,12,4,29,12.547258297258297,58,57
"['001', '010', '00101', '00011', '101', '10101', '100', '011101']",0,8,17,16,7,33,17.99040404040404,64,83
"['0101110', '111', '1111101', '00111', '00', '00010']",0,6,12,17,4,29,7.4904761904761905,53,42
"['0', '1101001', '010', '111', '01111', '1011', '1011011']",0,7,10,20,4,30,11.195021645021646,67,62
"['01', '010010', '110100', '00', '000', '1011', '001001']",0,7,18,11,5,29,11.73015873015873,62,58
"['1', '11', '1001', '111111', '00']",0,5,4,11,2,15,3.5857142857142854,31,28
"['01', '0111001', '11', '10', '000', '001100', '0110010', '111000']",0,8,19,16,7,35,14.650732600732601,94,74
"['1', '111', '101', '100', '1001', '1101100', '001010', '000', '010011']",0,9,18,18,6,36,18.954795204795204,105,90
"['1', '1100110', '10', '01100']",0,4,7,8,0,15,2.9325396825396823,23,11
"['110010', '0111011', '00011', '101000', '110001', '1111010', '0111111', '000', '1101', '011000']",0,10,26,31,7,57,27.363075813075813,141,143
"['011', '101', '0010011', '00', '10100', '10011', '110', '1110']",0,8,15,17,5,32,15.823160173160172,76,80
"['0011011', '01', '001', '1', '11', '1110101', '1000', '1010001', '1001111']",0,9,17,23,6,40,18.147763347763348,133,117
"['111', '1000', '00', '10', '0101100']",0,5,10,8,2,18,4.353391053391054,30,24
"['0', '00', '000011', '00000']",0,4,12,2,0,14,3.0844155844155843,19,30
"['001', '1001', '1001001', '01011', '1110']",0,5,11,12,2,23,5.611544011544011,28,33
"['011', '110011', '0101010', '000', '01001', '110']",0,6,14,13,3,27,8.637101787101788,42,40
"['01', '1110010', '100', '0000000', '10100', '0000011', '01100']",0,7,24,12,5,36,10.758730158730158,76,70
"['1000011', '01', '1', '011101']",0,4,7,9,0,16,2.6083638583638584,26,16
"['0', '110110', '1001010', '00001', '1010', '1010011', '000111', '01011']",0,8,21,20,6,41,15.332722832722833,90,73
"['01', '1100010', '101', '110001', '1001', '010010', '0001111', '00', '1011', '1100']",0,10,23,22,9,45,26.864058164058164,137,126
"['010', '1', '100', '0001101', '0111', '010011', '101001', '110101']",0,8,17,19,5,36,15.891558441558441,89,69
"['0', '010', '011', '100', '1000', '0011111', '10', '01110', '1100', '101111']",0,10,17,21,5,38,24.35076035076035,132,119
"['010100', '101100', '1', '111', '11', '0110', '1111', '110111', '011010']",0,9,13,25,6,38,20.726984126984128,104,108
"['01', '0110111', '11', '101', '1100010', '100', '111011', '00', '1001100']",0,9,17,22,8,39,18.74206349206349,124,98
"['101', '1010110', '10', '11']",0,4,5,9,2,14,3.588888888888889,17,19
"['0', '010', '1', '111', '0011', '10']",0,6,6,8,4,14,6.642857142857142,30,29
"['0', '01', '001', '0001', '00', '100101', '10']",0,7,13,7,3,20,11.976190476190476,46,53
"['0', '01', '0010111', '00001', '011010', '11', '10001', '10011', '0101', '0101001']",0,10,23,21,7,44,24.043634143634144,142,116
"['11110', '010', '100', '1111000', '1010', '111110', '00', '10100', '0111', '0011100']",0,10,21,25,8,46,26.336058386058387,130,150
"['110000', '001', '11', '010101', '1100111', '1101']",0,6,12,16,2,28,8.229470529470529,47,58
"['01', '010', '1', '0001', '1000', '10']",0,6,10,6,4,16,8.626190476190477,30,34
"['11100', '01', '1100', '1']",0,4,5,7,0,12,2.907936507936508,16,16
"['0', '11110', '0111010', '1', '0010', '00100', '00', '000']",0,8,17,11,4,28,12.819336219336218,84,98
"['000110', '11011', '101000', '00', '000000', '0000', '0101100', '00010', '11100', '0111100']",0,10,34,19,8,53,25.032955932955932,136,216
"['0', '110110', '0100000', '10111', '00100', '0001']",0,6,17,11,2,28,6.7932123432123435,55,37
"['00', '10', '101001', '001000']",0,4,11,5,4,16,3.1666666666666665,19,15
"['10111', '10100', '000', '0000']",0,4,11,6,2,17,2.873809523809524,15,24
"['010100', '010', '111', '100', '1001', '11101', '10', '110111', '00010']",0,9,17,20,7,37,20.34134199134199,98,94
"['110000', '0', '11010', '01', '1', '1010', '0001000']",0,7,16,10,2,26,9.680969030969031,71,49
"['0', '111111', '010101', '000000', '0000', '000100']",0,6,19,10,4,29,6.123809523809524,57,58
"['0111000', '000110', '0', '111100', '011', '111', '0010111', '0010000', '110', '110101']",0,10,24,25,9,49,23.317277167277165,165,137
"['01', '11010', '011100', '11', '1011', '1110']",0,6,8,15,4,23,8.936796536796537,38,39
"['0', '01', '001', '0001100', '10010']",0,5,12,6,0,18,5.582539682539682,31,25
"['010100', '11010', '001', '1', '1000', '10', '1001100', '1011']",0,8,17,15,2,32,15.115578865578865,81,70
"['0', '01101', '1', '011', '0100110', '11', '1100', '110100', '111011', '0000110']",0,10,19,23,6,42,22.45882450882451,156,117
"['0', '0100000', '1', '100', '10000', '1000', '00', '10']",0,8,19,6,4,25,15.088383838383837,72,84
"['1110111', '1011010', '1', '000011', '1010101', '1111000', '10']",0,7,15,22,4,37,9.683455433455434,89,62
